CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-04364,Vertex Teklum Systems,Retail,Canada,18,304,193879.72,174949.04,4316.67,11,48,6.82,11.9,6.72,2.6,-3.11,9.76
BG-04365,Blue Viasol Works,Real Estate,United States,38,211,377136.79,261310.47,28374.89,93,215,7.74,17.97,5.66,9.83,8.9,30.71
BG-04366,Nova Medcor Dynamics,Energy,India,2,211,241780.05,166928.09,12676.84,18,50,4.62,22.13,5.55,5.94,0.72,30.96
BG-04367,Summit Finfin Systems,Healthcare,Brazil,38,2167,563674.48,415969.87,29828.71,36,126,7.58,4.46,6.24,5.77,12.27,26.2
BG-04368,Nova Tekvia Ventures,Technology,Nigeria,39,57,668854.34,449126.28,82038.22,57,191,7.87,16.2,7.89,6.04,35.74,32.85
BG-04369,Prime Tektek Labs,Retail,South Africa,30,527,208966.74,151604.89,25965.58,9,25,7.75,16.7,5.34,0.61,1.4,27.45
BG-04370,Apex Zenmar Holdings,Logistics,Canada,30,268,304397.01,233864.49,21660.69,47,144,5.82,26.48,6.56,5.57,35.04,23.17
BG-04371,Blue Lumora Ventures,Energy,Nigeria,17,188,840117.66,716561.78,114510.52,66,185,7.27,15.58,5.36,8.56,-17.41,14.71
BG-04372,Prime Tekcor Group,Finance,South Africa,35,12,427161.36,280420.56,47304.38,752,982,7.77,23.1,5.46,31.2,34.37,34.35
BG-04373,Nova Solsol Labs,Retail,United States,17,149,960138.15,602821.49,123744.05,57,226,6.97,14.86,6.31,4.34,-10.55,37.22
BG-04374,Nova Cortek Works,Healthcare,India,20,178,355658.27,248346.05,47228.97,98,345,8.56,14.6,6.31,14.71,27.86,30.17
BG-04375,Nova Finvia Dynamics,Energy,South Africa,12,504,99978.82,78122.38,10675.29,32,201,4.92,12.94,5.66,14.4,28.65,21.86
BG-04376,Bright Tektek Systems,Hospitality,Canada,30,118,213525.23,201381.25,3775.82,51,105,7.71,24.83,5.49,7.23,2.63,5.69
BG-04377,Prime Marlum Ventures,Retail,Brazil,38,255,216597.27,183022.99,12065.36,25,174,8.03,27.72,4.9,8.26,25.68,15.5
BG-04378,Apex Marfin Ventures,Education,Germany,11,51,112120.94,81050.68,2711.05,9,28,6.69,6.69,6.12,3.88,2.82,27.71
BG-04379,Vertex Fintek Holdings,Technology,South Africa,17,226,337962.7,234074.05,37384.91,71,119,6.98,10.64,6.45,6.67,43.06,30.74
BG-04380,Summit Viavia Ventures,Real Estate,United States,3,194,381403.91,247806.42,30896.09,50,100,6.03,14.9,6.21,2.01,37.22,35.03
BG-04381,Summit Solmed Dynamics,Hospitality,France,30,68,135108.24,122569.51,8441.92,8,13,7.89,26.01,8.29,17.16,23.79,9.28
BG-04382,Prime Orazen Dynamics,Finance,Nigeria,5,80,559094.79,411120.41,60205.58,86,85,9.21,14.77,6.24,12.24,30.75,26.47
BG-04383,Summit Medvia Dynamics,Manufacturing,Nigeria,44,259,189906.2,151281.64,23285.8,16,58,7.85,16.03,5.78,8.58,13.16,20.34
BG-04384,Vertex Teklum Labs,Energy,Canada,2,77,490973.33,464452.54,29483.69,64,132,6.62,16.89,8.39,21.88,19.79,5.4
BG-04385,Summit Zenzen Dynamics,Logistics,Brazil,31,372,301708.15,242361.92,41105.75,34,24,7.87,23.14,6.47,18.51,3.24,19.67
BG-04386,Prime Corlum Group,Logistics,France,19,115,106454.65,84384.99,9527.13,23,18,6.06,15.53,7.75,12.31,44.66,20.73
BG-04387,Summit Solzen Ventures,Manufacturing,Australia,12,1141,1125009.89,813782.87,75250.29,138,212,7.5,16.02,6.95,21.34,40.95,27.66
BG-04388,Summit Medmed Holdings,Energy,Germany,21,205,564832.2,455182.31,36617.83,101,119,9.05,13.86,7.44,18.48,35.14,19.41
BG-04389,Nova Lumlum Systems,Education,Brazil,25,217,149024.09,100364.13,15818.26,20,56,6.25,13.48,5.44,3.08,13.34,32.65
BG-04390,Vertex Cortek Labs,Finance,India,42,64,292792.83,199261.81,30831.46,47,146,6.98,6.6,6.49,19.07,22.03,31.94
BG-04391,Summit Cormar Labs,Manufacturing,United States,19,213,547640.74,410982.69,53553.12,94,290,6.15,14.27,3.92,4.07,25.99,24.95
BG-04392,Summit Fincor Works,Education,Germany,17,193,169127.35,137194.95,8607.85,18,44,7.84,10.98,5.63,19.65,-3.56,18.88
BG-04393,Vertex Viaora Group,Hospitality,United Kingdom,29,104,131453.54,110341.97,3576.23,26,23,6.75,23.89,4.06,28.4,22.05,16.06
BG-04394,Bright Zenvia Dynamics,Healthcare,United States,41,644,135165.58,110069.55,10629.19,29,63,8.18,16.34,4.44,6.67,31.49,18.57
BG-04395,Summit Corora Systems,Manufacturing,Canada,26,556,183607.59,138975.88,16339.73,18,34,8.0,13.45,6.72,10.57,-4.38,24.31
BG-04396,Apex Tektek Labs,Energy,United Kingdom,37,183,2229361.44,1552494.11,223857.97,107,429,7.37,14.43,6.61,36.94,8.75,30.36
BG-04397,Blue Medmar Dynamics,Technology,United States,4,137,472427.54,328914.29,28712.37,69,226,6.24,15.55,7.95,14.89,40.85,30.38
BG-04398,Summit Lumvia Group,Finance,Canada,13,138,227827.98,163469.59,8001.22,95,227,7.38,15.26,5.35,5.78,7.03,28.25
BG-04399,Prime Solzen Labs,Education,Germany,20,33,256111.56,192115.9,18216.12,54,104,6.98,21.54,6.69,11.45,50.71,24.99
BG-04400,Blue Martek Labs,Real Estate,India,24,325,334839.46,230401.11,38069.01,208,195,7.01,8.78,5.75,12.15,15.4,31.19
BG-04401,Prime Teksol Systems,Healthcare,United Kingdom,19,518,591641.34,398578.08,64772.83,313,601,8.75,13.31,7.48,21.4,33.52,32.63
BG-04402,Blue Solmed Works,Technology,Australia,27,578,1809650.17,1002823.99,121071.55,191,1096,7.99,21.41,7.86,19.76,12.9,44.58
BG-04403,Prime Marfin Works,Logistics,France,41,343,686448.0,545790.32,63719.38,192,493,7.21,26.06,5.73,18.29,23.61,20.49
BG-04404,Bright Zenmed Dynamics,Healthcare,United Kingdom,10,128,373458.73,265395.54,34928.07,57,117,8.56,22.05,6.63,3.83,-6.88,28.94
BG-04405,Nova Tekcor Group,Finance,United Kingdom,37,205,1249067.54,797423.7,43160.42,255,470,9.57,7.07,7.2,5.14,8.41,36.16
BG-04406,Vertex Zenzen Ventures,Manufacturing,United Kingdom,18,300,1136043.17,709809.1,52383.04,546,719,6.75,12.0,6.25,2.42,18.82,37.52
BG-04407,Apex Lumtek Systems,Real Estate,United States,34,419,329421.14,245182.13,9386.67,38,86,8.04,11.19,5.61,10.44,-0.73,25.57
BG-04408,Apex Finlum Labs,Hospitality,South Africa,14,744,282167.79,254562.98,19689.54,27,89,7.01,19.73,3.95,24.19,3.34,9.78
BG-04409,Nova Solfin Systems,Energy,United States,29,187,195520.41,124099.52,25418.59,52,125,7.89,1.0,4.37,22.43,26.1,36.53
BG-04410,Nova Corcor Ventures,Healthcare,United States,10,330,171972.53,104932.36,11507.13,18,34,6.67,17.35,6.73,5.07,7.69,38.98
BG-04411,Vertex Finvia Labs,Education,Germany,7,136,35587.23,26103.9,4340.87,1,3,5.26,17.49,4.4,3.26,18.91,26.65
BG-04412,Nova Finsol Ventures,Real Estate,Nigeria,29,317,1215878.6,916577.43,164186.82,565,462,7.15,1.04,4.92,2.17,2.37,24.62
BG-04413,Bright Medmed Ventures,Technology,United States,4,411,272660.12,167773.2,6256.64,45,92,7.41,22.25,9.06,11.07,35.85,38.47
BG-04414,Apex Zenmed Works,Education,United States,36,565,321610.74,250031.11,39878.55,30,64,7.62,15.91,4.49,4.81,0.2,22.26
BG-04415,Prime Marcor Labs,Healthcare,Nigeria,42,99,595635.02,403458.56,29153.39,376,405,9.31,15.47,8.5,29.62,12.88,32.26
BG-04416,Summit Medzen Works,Energy,Germany,21,359,309323.72,209811.05,43239.72,21,157,6.57,10.49,4.8,11.07,14.76,32.17
BG-04417,Nova Viazen Labs,Technology,India,20,451,290312.82,242580.9,17549.99,71,146,6.46,15.76,8.01,13.98,29.13,16.44
BG-04418,Prime Finmar Labs,Manufacturing,Brazil,30,434,864494.75,628258.7,91405.75,57,70,6.56,9.27,6.57,10.61,5.83,27.33
BG-04419,Apex Finmed Works,Hospitality,India,9,144,103402.54,84630.87,10410.04,40,102,8.01,41.14,4.93,2.41,28.84,18.15
BG-04420,Apex Tekora Dynamics,Healthcare,Canada,31,112,149564.86,119238.35,16765.19,36,109,6.56,6.39,6.28,6.23,17.06,20.28
BG-04421,Prime Zenmed Labs,Finance,South Africa,25,202,1551826.85,766801.59,156522.8,352,658,8.02,25.89,6.11,21.73,24.55,50.59
BG-04422,Summit Zenmed Dynamics,Real Estate,United Kingdom,39,172,165619.49,115809.45,19449.26,44,114,6.6,14.97,7.46,19.86,28.32,30.07
BG-04423,Bright Teklum Systems,Technology,India,29,44,596945.02,453183.29,76994.65,14,245,9.26,2.63,7.63,3.44,27.45,24.08
BG-04424,Prime Lumtek Group,Technology,United Kingdom,2,228,81387.7,61480.24,11110.96,5,13,7.52,13.66,6.13,14.73,33.35,24.46
BG-04425,Bright Viazen Holdings,Healthcare,United Kingdom,21,264,96028.12,69177.55,6183.81,6,20,8.94,10.22,8.16,6.93,25.15,27.96
BG-04426,Nova Oravia Works,Logistics,United States,5,249,496479.9,320807.78,51313.61,78,113,7.14,22.81,3.26,29.4,25.71,35.38
BG-04427,Prime Zenvia Holdings,Real Estate,France,32,132,80748.11,47076.07,9308.08,8,22,6.9,12.12,4.53,11.79,4.5,41.7
BG-04428,Bright Tekmed Dynamics,Technology,Australia,10,196,156711.66,63921.01,18758.95,4,24,9.87,16.89,4.9,6.42,7.86,59.21
BG-04429,Vertex Marcor Works,Energy,United Kingdom,5,138,947322.87,616830.73,115199.36,61,289,8.22,18.02,4.62,18.55,-0.44,34.89
BG-04430,Blue Oraora Labs,Healthcare,South Africa,20,63,718978.5,579415.57,24247.85,52,260,7.66,8.83,6.35,2.16,29.97,19.41
BG-04431,Vertex Finzen Holdings,Manufacturing,United Kingdom,13,179,525763.42,312133.39,60139.84,122,243,6.74,1.0,4.59,20.11,6.78,40.63
BG-04432,Prime Teksol Labs,Energy,Australia,22,549,641874.84,411112.14,47365.91,74,216,4.72,8.77,5.61,8.28,9.77,35.95
BG-04433,Bright Oramar Ventures,Healthcare,France,20,79,688666.28,459999.84,44050.29,565,759,6.36,10.28,8.56,7.58,46.19,33.2
BG-04434,Vertex Corvia Labs,Education,Canada,23,158,144364.9,104703.7,14626.74,7,46,8.64,8.94,8.41,21.95,33.76,27.47
BG-04435,Blue Zenora Ventures,Retail,Australia,37,188,95970.31,74297.34,3282.68,53,130,6.25,10.13,3.47,9.21,17.72,22.58
BG-04436,Nova Finsol Systems,Real Estate,Canada,19,16,2507736.29,1743428.65,138245.28,827,2797,6.33,13.84,7.62,18.56,23.0,30.48
BG-04437,Prime Solfin Group,Finance,Australia,37,274,187663.04,150526.49,17238.07,90,146,6.17,20.78,6.36,14.71,6.37,19.79
BG-04438,Vertex Solfin Works,Energy,Brazil,7,132,487871.36,324868.02,64545.89,49,149,7.2,11.35,5.87,4.18,5.97,33.41
BG-04439,Vertex Corcor Ventures,Manufacturing,India,15,1654,428873.2,376971.21,46400.84,63,140,6.68,9.11,6.86,2.88,18.19,12.1
BG-04440,Bright Medtek Labs,Hospitality,France,6,116,118643.56,118198.05,2775.0,24,47,7.81,34.59,6.93,10.93,17.0,0.38
BG-04441,Vertex Solzen Ventures,Hospitality,Germany,39,275,32890.77,24041.6,4481.33,10,21,6.34,24.57,6.02,12.93,8.21,26.9
BG-04442,Apex Medtek Ventures,Retail,Australia,6,210,109983.03,91873.3,13353.5,86,185,6.73,27.63,5.81,10.6,12.05,16.47
BG-04443,Apex Fintek Labs,Real Estate,United Kingdom,38,143,368057.58,304427.46,47089.68,33,226,6.92,13.98,5.78,18.14,48.86,17.29
BG-04444,Summit Sollum Systems,Technology,South Africa,12,86,609332.36,570387.57,25884.91,254,431,9.48,12.65,7.91,5.1,37.5,6.39
BG-04445,Prime Lumora Works,Real Estate,United Kingdom,35,17,1035623.48,558483.17,122347.93,86,251,6.46,12.22,6.91,14.18,31.86,46.07
BG-04446,Bright Solfin Group,Finance,Brazil,37,52,195996.49,126780.14,22996.75,12,37,6.58,6.96,7.19,12.32,6.43,35.32
BG-04447,Summit Viazen Works,Energy,United States,1,116,668899.13,577343.4,77968.11,149,311,8.21,13.47,4.09,25.18,3.21,13.69
BG-04448,Vertex Oratek Systems,Real Estate,Brazil,41,817,302886.06,217164.48,32338.39,21,67,6.22,19.2,5.95,17.97,18.73,28.3
BG-04449,Blue Corvia Labs,Healthcare,United Kingdom,40,162,99944.65,66957.85,4966.1,16,16,7.69,11.4,7.26,8.89,18.7,33.01
BG-04450,Blue Medvia Dynamics,Healthcare,Germany,25,164,2002396.29,1381733.66,270491.72,746,1106,8.07,6.93,7.0,20.52,14.16,31.0
BG-04451,Bright Corlum Dynamics,Technology,Nigeria,40,203,602121.59,363551.78,75510.22,54,186,7.57,8.69,8.42,27.13,28.14,39.62
BG-04452,Apex Corcor Ventures,Manufacturing,United States,39,1466,170582.02,103632.71,10753.1,24,102,6.99,22.03,6.78,2.67,51.73,39.25
BG-04453,Nova Tekfin Systems,Hospitality,South Africa,20,642,80158.92,65125.81,3966.34,13,34,6.48,22.7,4.98,8.32,18.59,18.75
BG-04454,Apex Marcor Labs,Manufacturing,Australia,20,665,816485.34,558902.35,98733.42,205,595,5.75,14.28,7.33,10.65,40.42,31.55
BG-04455,Summit Marzen Labs,Hospitality,Brazil,16,347,147101.26,107533.35,3079.2,127,140,6.31,22.19,5.95,4.86,4.76,26.9
BG-04456,Vertex Corcor Ventures,Finance,Canada,34,1072,127017.0,86887.61,9851.16,11,16,6.33,6.12,6.8,6.22,1.9,31.59
BG-04457,Summit Vialum Works,Retail,South Africa,21,422,631143.91,475850.89,75113.99,23,159,6.98,27.9,6.92,4.88,35.2,24.61
BG-04458,Vertex Marsol Dynamics,Energy,Germany,19,199,553562.2,383772.19,29532.05,123,235,5.41,19.74,6.82,21.78,37.19,30.67
BG-04459,Blue Marcor Systems,Real Estate,India,2,42,566687.9,364503.71,33324.4,253,664,6.82,9.36,5.68,25.89,11.39,35.68
BG-04460,Prime Oratek Ventures,Technology,Brazil,34,316,189985.39,137383.18,19983.15,32,328,7.64,5.88,10.0,7.21,36.46,27.69
BG-04461,Vertex Medtek Systems,Retail,Brazil,12,86,142628.7,98349.18,17674.11,116,159,4.92,24.18,5.69,10.91,11.45,31.05
BG-04462,Apex Cormar Dynamics,Manufacturing,United States,41,1248,591498.25,454375.87,53559.26,29,174,7.95,22.42,5.62,7.9,8.91,23.18
BG-04463,Bright Lumlum Systems,Real Estate,Brazil,4,76,398837.22,282873.0,42650.09,60,104,8.43,26.33,4.76,11.34,31.78,29.08
BG-04464,Blue Lummed Labs,Retail,Canada,16,294,1570800.72,1167781.68,161513.56,380,1029,7.88,18.66,7.5,6.42,23.81,25.66
BG-04465,Apex Orazen Holdings,Retail,Brazil,29,245,105253.89,93129.53,6328.47,12,25,6.07,15.52,4.39,28.07,-2.8,11.52
BG-04466,Blue Oratek Group,Real Estate,Brazil,26,232,385790.85,236539.2,37062.6,60,502,6.5,20.54,6.84,3.49,22.9,38.69
BG-04467,Prime Martek Works,Hospitality,United Kingdom,34,116,166933.6,135783.3,20095.85,103,382,8.37,29.11,6.53,23.9,10.41,18.66
BG-04468,Blue Tekcor Labs,Technology,Germany,18,149,337179.98,262766.23,46458.39,23,71,9.04,19.74,6.63,1.62,28.47,22.07
BG-04469,Bright Lumtek Systems,Education,Germany,26,22,118311.12,100755.6,2628.14,113,161,7.93,10.03,5.6,8.07,12.95,14.84
BG-04470,Vertex Orafin Ventures,Logistics,United States,1,366,150120.82,90943.8,6959.79,12,21,4.9,18.28,6.96,16.29,14.62,39.42
BG-04471,Bright Tekmar Holdings,Real Estate,Australia,12,27,326724.21,257755.91,38420.64,92,227,6.89,13.43,6.06,19.65,20.17,21.11
BG-04472,Vertex Medvia Holdings,Finance,South Africa,29,537,568068.49,320109.37,21598.65,148,232,6.07,8.44,3.46,2.64,7.15,43.65
BG-04473,Apex Solvia Group,Technology,Canada,20,40,875733.56,585997.68,115671.07,58,249,6.79,6.47,10.0,14.0,-1.61,33.08
BG-04474,Blue Solzen Holdings,Technology,United Kingdom,23,125,115411.02,79460.74,3514.52,16,40,8.12,13.93,7.16,3.89,57.36,31.15
BG-04475,Nova Lumsol Systems,Hospitality,United Kingdom,10,177,62867.4,54562.93,3986.01,9,28,7.87,32.99,4.07,10.11,12.62,13.21
BG-04476,Apex Viafin Works,Real Estate,France,15,96,196789.15,131181.71,17353.33,41,78,5.27,6.51,8.55,12.91,30.38,33.34
BG-04477,Bright Solzen Systems,Technology,Brazil,36,84,73193.84,43778.1,6533.33,8,24,6.61,14.8,8.19,2.93,26.27,40.19
BG-04478,Nova Medlum Dynamics,Finance,Nigeria,29,528,613870.19,325745.62,30188.23,73,184,6.73,17.86,6.35,12.84,29.75,46.94
BG-04479,Vertex Tekvia Works,Education,Germany,43,499,313811.04,247168.51,20360.81,25,21,7.5,18.43,5.0,35.02,20.74,21.24
BG-04480,Apex Cortek Labs,Education,India,13,100,198901.16,143728.27,6578.99,22,36,7.6,12.56,6.8,3.28,14.26,27.74
BG-04481,Apex Solvia Ventures,Healthcare,Australia,3,229,327773.52,204870.25,26853.67,31,77,6.59,12.27,6.37,27.21,13.49,37.5
BG-04482,Summit Zenfin Labs,Education,Canada,24,75,104783.54,82468.03,14405.99,12,37,7.81,15.95,7.56,5.65,3.63,21.3
BG-04483,Bright Marcor Group,Healthcare,Nigeria,22,303,45554.23,31460.7,2180.89,3,21,9.04,18.86,5.83,16.76,23.11,30.94
BG-04484,Apex Cormed Ventures,Logistics,Canada,20,672,778221.73,619107.25,54565.0,136,352,7.98,25.47,7.33,9.04,31.05,20.45
BG-04485,Apex Tekfin Systems,Healthcare,Germany,42,726,225427.77,184873.61,10740.41,19,124,6.85,6.46,7.11,1.27,35.53,17.99
BG-04486,Apex Viasol Works,Technology,United States,25,50,540401.01,384740.43,57430.65,433,829,7.43,13.17,7.77,8.52,55.03,28.8
BG-04487,Vertex Zencor Labs,Hospitality,United Kingdom,22,425,153718.49,136679.26,17028.39,12,20,6.9,32.13,7.38,2.79,15.33,11.08
BG-04488,Nova Marfin Labs,Healthcare,Germany,28,357,236026.66,165722.3,8318.13,14,41,7.51,6.13,5.19,9.77,36.46,29.79
BG-04489,Nova Cortek Ventures,Education,Canada,39,423,139299.87,106418.32,12157.03,15,23,8.54,15.28,6.06,20.45,23.61,23.6
BG-04490,Vertex Finfin Dynamics,Education,United States,43,16,195268.39,119231.89,4518.67,75,285,8.72,11.55,5.42,8.45,23.34,38.94
BG-04491,Prime Tektek Systems,Education,Germany,12,42,123576.35,88880.27,9702.88,12,35,9.48,15.09,5.61,11.26,0.52,28.08
BG-04492,Blue Viavia Systems,Technology,France,20,293,702496.28,498267.85,89416.05,274,959,7.07,5.51,8.26,9.21,37.74,29.07
BG-04493,Prime Tekfin Dynamics,Logistics,Germany,33,1061,279098.37,226688.42,25769.37,18,68,7.76,15.58,5.9,22.09,0.03,18.78
BG-04494,Summit Zenora Works,Technology,Canada,34,300,550539.01,388788.77,56841.23,91,117,6.29,16.1,8.08,9.82,22.61,29.38
BG-04495,Vertex Lumtek Systems,Technology,Nigeria,7,243,340651.19,147765.04,17975.39,21,104,8.24,8.05,9.08,14.39,21.1,56.62
BG-04496,Nova Orasol Systems,Healthcare,France,8,79,364447.0,230246.31,38760.02,34,92,8.82,7.47,6.91,19.34,45.32,36.82
BG-04497,Vertex Solvia Works,Retail,India,12,307,405485.33,271028.33,8656.82,365,853,9.04,32.76,2.45,8.63,28.52,33.16
BG-04498,Blue Viamed Holdings,Education,Canada,29,52,72218.1,52018.03,5248.64,9,17,7.3,15.32,4.3,1.54,8.23,27.97
BG-04499,Vertex Corsol Systems,Healthcare,South Africa,17,448,667094.36,449431.78,72891.94,101,222,7.37,12.9,4.74,14.56,10.7,32.63
BG-04500,Bright Finvia Dynamics,Logistics,South Africa,17,216,523467.53,440556.3,15954.17,351,336,6.14,27.05,5.23,8.34,12.66,15.84
BG-04501,Apex Marmed Systems,Healthcare,France,37,137,200214.13,129103.45,10525.61,22,67,8.62,1.0,4.73,11.74,7.76,35.52
BG-04502,Summit Tekmar Group,Hospitality,India,11,725,322299.68,240666.38,30528.23,30,34,6.66,26.24,3.55,6.26,15.66,25.33
BG-04503,Prime Zenvia Ventures,Energy,India,39,203,384669.14,255283.82,23247.08,13,58,6.64,13.54,8.26,22.35,34.22,33.64
BG-04504,Bright Corcor Systems,Technology,Germany,5,127,137946.87,98244.26,11743.62,14,35,5.05,20.47,6.59,6.32,6.53,28.78
BG-04505,Bright Solmar Systems,Retail,Brazil,8,527,174159.04,135791.88,7452.05,97,184,7.74,20.81,3.55,19.14,4.05,22.03
BG-04506,Nova Lumora Dynamics,Finance,United Kingdom,41,456,565258.61,268729.88,35348.45,9,134,10.0,1.0,5.31,0.94,13.57,52.46
BG-04507,Bright Cortek Holdings,Finance,Germany,44,119,1552495.46,927079.08,69286.46,90,205,8.06,14.99,5.16,17.82,26.87,40.28
BG-04508,Summit Viazen Works,Logistics,South Africa,20,483,1093617.67,917808.83,101377.07,181,563,7.12,15.3,3.68,35.16,15.55,16.08
BG-04509,Prime Fintek Ventures,Retail,Nigeria,2,982,707104.21,583765.53,12408.28,218,980,7.05,26.68,6.0,5.59,23.17,17.44
BG-04510,Bright Tekmar Dynamics,Education,United Kingdom,30,37,284403.57,225053.68,15121.04,29,135,8.77,20.36,7.08,3.73,8.95,20.87
BG-04511,Vertex Tektek Holdings,Healthcare,United States,4,257,320195.86,268817.35,28267.84,36,65,7.99,12.75,6.32,17.9,29.94,16.05
BG-04512,Apex Marmed Dynamics,Retail,Canada,10,168,162769.72,141836.05,11200.41,27,76,6.93,17.26,4.72,31.72,10.12,12.86
BG-04513,Summit Zensol Works,Manufacturing,Brazil,31,651,527664.57,372995.9,9807.41,70,124,6.77,14.78,6.07,16.07,19.12,29.31
BG-04514,Apex Finlum Group,Energy,Germany,36,303,892083.2,618327.13,111234.88,118,258,6.34,13.26,6.15,15.39,5.89,30.69
BG-04515,Blue Martek Ventures,Manufacturing,Nigeria,37,226,218655.31,127692.85,19482.72,19,38,7.93,17.36,6.79,16.42,26.82,41.6
BG-04516,Blue Zensol Ventures,Hospitality,United Kingdom,23,263,446805.78,367417.86,11355.26,37,99,6.89,31.32,3.38,13.51,-15.13,17.77
BG-04517,Prime Finsol Labs,Finance,Australia,27,727,460307.02,297513.42,43812.85,61,189,7.44,19.21,5.71,7.37,30.36,35.37
BG-04518,Bright Corora Dynamics,Logistics,South Africa,11,443,808194.66,744980.78,88256.47,143,573,5.99,14.41,5.19,12.52,7.28,7.82
BG-04519,Apex Viazen Works,Retail,Canada,28,84,505280.25,359295.82,22297.69,46,161,7.96,16.08,7.33,0.94,44.96,28.89
BG-04520,Nova Tekzen Dynamics,Education,France,24,126,194764.83,164713.64,21803.02,0,31,6.71,9.31,5.44,19.28,-17.48,15.43
BG-04521,Prime Corzen Holdings,Healthcare,Germany,28,606,482504.94,346252.11,44696.43,110,188,9.43,12.01,7.41,23.18,46.8,28.24
BG-04522,Bright Marsol Systems,Logistics,United States,18,949,382943.31,315447.11,42594.13,67,153,5.59,25.33,6.04,29.85,16.87,17.63
BG-04523,Vertex Viazen Holdings,Technology,Germany,26,46,1349276.32,942262.68,34991.21,284,585,8.02,10.83,7.83,18.83,14.98,30.17
BG-04524,Apex Corlum Works,Hospitality,South Africa,19,307,629558.45,517572.68,47212.51,232,475,6.8,31.92,4.15,16.52,-15.22,17.79
BG-04525,Apex Marmed Ventures,Technology,Germany,42,44,109291.78,72011.11,7060.18,33,53,7.87,29.18,7.62,4.13,32.52,34.11
BG-04526,Summit Corzen Labs,Real Estate,Australia,34,103,143165.49,105111.32,10335.55,49,43,7.28,23.54,6.76,13.47,30.14,26.58
BG-04527,Apex Lumtek Systems,Finance,United States,11,281,241250.27,144908.75,17119.71,22,57,7.71,17.34,9.2,19.02,6.1,39.93
BG-04528,Apex Medzen Ventures,Retail,Germany,19,547,928604.96,651885.85,35891.22,84,224,6.24,28.91,7.02,18.82,17.45,29.8
BG-04529,Vertex Corzen Holdings,Energy,Brazil,6,666,435162.27,276983.79,50840.04,244,297,5.29,14.94,6.49,6.04,21.76,36.35
BG-04530,Prime Oramar Dynamics,Logistics,United Kingdom,7,202,215583.4,193982.07,17781.26,14,53,8.71,19.91,4.65,9.16,18.37,10.02
BG-04531,Bright Zenmar Holdings,Technology,Brazil,41,355,519016.93,408843.58,57500.78,45,118,10.0,12.82,8.21,40.99,39.32,21.23
BG-04532,Prime Solora Dynamics,Finance,India,39,13,326041.81,187527.69,42685.43,161,413,8.7,22.62,6.46,0.77,38.59,42.48
BG-04533,Blue Zenzen Works,Education,United States,27,24,93592.35,72863.94,12802.72,33,83,6.0,27.23,5.97,15.12,19.13,22.15
BG-04534,Nova Orasol Works,Energy,Nigeria,30,487,1153508.64,879422.79,61610.08,465,763,6.6,13.56,6.58,23.87,10.61,23.76
BG-04535,Vertex Viasol Ventures,Retail,United States,5,921,281795.95,212567.89,9320.92,105,278,7.1,28.72,6.5,11.69,17.66,24.57
BG-04536,Blue Cormed Works,Energy,Brazil,38,188,305914.24,208868.44,25751.95,28,96,7.76,23.08,4.09,8.53,-1.25,31.72
BG-04537,Prime Corlum Systems,Energy,Australia,11,350,419351.8,331608.41,24239.02,36,74,7.75,18.92,7.81,7.66,-15.67,20.92
BG-04538,Apex Fincor Ventures,Retail,South Africa,3,639,163768.89,126978.56,11754.36,63,107,9.12,25.77,6.34,7.34,22.0,22.46
BG-04539,Prime Marmed Dynamics,Hospitality,Canada,34,177,191950.94,158906.58,21190.45,48,94,6.93,26.28,5.73,7.63,11.7,17.22
BG-04540,Nova Marmar Holdings,Healthcare,United Kingdom,26,346,690576.54,573263.95,47003.59,325,431,8.07,16.77,7.05,5.9,14.19,16.99
